emp_no,first_name,last_name,to_date,title,salary
213698,Subhankar,Avouris,1991-02-22,Engineer,40000
213705,Munehiro,Bennet,2000-11-25,Senior Engineer,86960
213747,Ger,Siegrist,1996-06-06,Senior Engineer,40000
213747,Ger,Siegrist,1993-05-15,Engineer,40000
213760,Moni,Greibach,9999-01-01,Senior Engineer,55150
213777,Heng,Bael,1986-12-03,Engineer,65473
213778,Licheng,Pintelas,1993-04-10,Staff,40000
213778,Licheng,Pintelas,9999-01-01,Senior Staff,40000
213798,Dzung,Randt,9999-01-01,Senior Engineer,52599
213798,Dzung,Randt,1990-11-15,Engineer,52599
213801,Aruna,Alameldin,1997-03-12,Staff,75543
213801,Aruna,Alameldin,9999-01-01,Senior Staff,75543
213839,Danny,Kakkar,1997-11-25,Staff,55963
213839,Danny,Kakkar,9999-01-01,Senior Staff,55963
213843,Chaoyi,Plump,1994-07-19,Staff,91586
213843,Chaoyi,Plump,9999-01-01,Senior Staff,91586
213844,Paloma,Jumpertz,1990-04-17,Senior Staff,40000
213849,Annemarie,Gilg,9999-01-01,Senior Engineer,42930
213849,Annemarie,Gilg,2000-07-08,Engineer,42930
213851,Vivian,Fairtlough,9999-01-01,Senior Engineer,48654
213851,Vivian,Fairtlough,1996-01-03,Engineer,48654
213867,Leni,Thimonier,1993-05-31,Staff,40000
213867,Leni,Thimonier,9999-01-01,Senior Staff,40000
213875,Shaibal,Fiebach,1988-02-28,Technique Leader,40000
213905,Sverrir,Motley,1993-10-03,Staff,84723
213906,Sven,Gerteisen,1994-09-11,Staff,65282
213906,Sven,Gerteisen,9999-01-01,Senior Staff,65282
213935,Rosita,Kaminger,9999-01-01,Technique Leader,74775
213944,Goetz,Bondorf,9999-01-01,Staff,56986
213955,Gianluca,Shackel,9999-01-01,Senior Staff,86201
213958,Bingning,Kossowski,1999-07-21,Senior Staff,40000
213961,Jaideep,Weedon,9999-01-01,Senior Engineer,40000
213961,Jaideep,Weedon,2000-12-07,Engineer,40000
213965,Ramalingam,Denny,9999-01-01,Senior Staff,40000
213997,Kerhong,Lambe,9999-01-01,Senior Engineer,47515
214010,Steen,Melski,9999-01-01,Senior Engineer,40000
214024,Zhilian,Kroll,9999-01-01,Senior Engineer,70765
214057,Basim,Adachi,1996-06-29,Senior Engineer,43097
214059,Shahar,McFarlin,9999-01-01,Technique Leader,55646
214071,Jordanka,Goldhammer,9999-01-01,Senior Engineer,61772
214071,Jordanka,Goldhammer,1994-12-22,Engineer,61772
214078,Surveyors,Merli,2002-04-27,Staff,76255
214078,Surveyors,Merli,9999-01-01,Senior Staff,76255
214090,Tsvetan,Janocha,1994-09-24,Staff,48431
214090,Tsvetan,Janocha,9999-01-01,Senior Staff,48431
214099,Holgard,Prenel,9999-01-01,Senior Engineer,59556
214108,Chiradeep,Ellozy,1995-07-15,Staff,57811
214108,Chiradeep,Ellozy,9999-01-01,Senior Staff,57811
214120,Sudhanshu,Kriebel,1993-11-08,Staff,40000
214120,Sudhanshu,Kriebel,1993-11-11,Senior Staff,40000
214121,Saddek,Luks,9999-01-01,Senior Engineer,44346
214121,Saddek,Luks,1995-08-06,Engineer,44346
214161,Tsz,Strehl,1992-03-15,Staff,40000
214161,Tsz,Strehl,9999-01-01,Senior Staff,40000
214167,Zvonko,Reinhart,1996-12-04,Staff,40000
214167,Zvonko,Reinhart,9999-01-01,Senior Staff,40000
214204,Alexius,Glowinski,9999-01-01,Senior Staff,68265
214209,Kersti,Peir,2000-08-03,Senior Engineer,70290
214209,Kersti,Peir,1998-01-29,Engineer,70290
214211,Miomir,Peres,9999-01-01,Senior Engineer,56701
214211,Miomir,Peres,1996-12-25,Engineer,56701
214237,Reinhold,Kaminger,1991-12-14,Technique Leader,40000
214241,Toshimo,Strandh,9999-01-01,Senior Engineer,66193
214241,Toshimo,Strandh,1994-08-11,Engineer,66193
214245,Kwan,Encarnacion,1996-12-22,Senior Engineer,59047
214245,Kwan,Encarnacion,1992-12-17,Engineer,59047
214252,Katsuo,Granlund,1990-08-29,Staff,66474
214252,Katsuo,Granlund,9999-01-01,Senior Staff,66474
214307,Adam,Lamma,9999-01-01,Senior Engineer,40000
214307,Adam,Lamma,1995-01-25,Engineer,40000
214311,Bodh,Potthoff,9999-01-01,Senior Staff,45876
214317,Thodoros,Kugler,9999-01-01,Staff,46339
214327,Jaewoo,Solares,1992-12-10,Staff,40000
214327,Jaewoo,Solares,9999-01-01,Senior Staff,40000
214350,Sanjit,McAffer,2001-11-08,Senior Engineer,50618
214350,Sanjit,McAffer,1994-04-29,Engineer,50618
214364,Kwangho,Siksek,9999-01-01,Staff,61151
214381,Jacopo,Lamma,1999-09-27,Senior Engineer,40000
214381,Jacopo,Lamma,1994-09-07,Engineer,40000
214394,Faiza,DeMori,1995-02-24,Staff,48534
214394,Faiza,DeMori,9999-01-01,Senior Staff,48534
214402,Shooichi,Murtha,2001-02-04,Staff,40000
214414,Xuedong,Koyama,9999-01-01,Senior Engineer,66496
214430,Kirk,Hofman,9999-01-01,Senior Engineer,53401
214430,Kirk,Hofman,1994-06-30,Engineer,53401
214436,Ashish,Panangaden,9999-01-01,Staff,77215
214441,Padma,Sgarro,1994-12-17,Staff,67417
214441,Padma,Sgarro,9999-01-01,Senior Staff,67417
214445,Shaw,Decleir,9999-01-01,Engineer,40000
214445,Shaw,Decleir,1994-04-28,Assistant Engineer,40000
214484,Dinah,Doering,1996-07-14,Staff,40000
214484,Dinah,Doering,1998-12-20,Senior Staff,40000
214491,Ulf,Cromarty,9999-01-01,Senior Engineer,67347
214491,Ulf,Cromarty,1998-03-23,Engineer,67347
214506,Vishv,Fortenbacher,9999-01-01,Senior Engineer,57597
214506,Vishv,Fortenbacher,1994-07-24,Engineer,57597
214508,Arvin,Limongiello,9999-01-01,Senior Engineer,46685
214522,Otmar,Flanders,9999-01-01,Senior Engineer,40000
214522,Otmar,Flanders,1997-05-10,Engineer,40000
214535,Sampalli,Demir,9999-01-01,Senior Engineer,40000
214535,Sampalli,Demir,1995-07-11,Engineer,40000
214556,Yinghua,Tagansky,9999-01-01,Senior Staff,40000
214560,Pradeep,Erez,9999-01-01,Senior Staff,49792
214592,Charmane,Lagarias,1996-02-26,Engineer,46897
214592,Charmane,Lagarias,1991-08-19,Assistant Engineer,46897
214606,Youngkon,Erni,1997-09-24,Senior Engineer,53372
214606,Youngkon,Erni,1990-11-14,Engineer,53372
214616,Phillip,Paciorek,9999-01-01,Engineer,48421
214622,Shaw,Peha,9999-01-01,Staff,74203
214663,Bangqing,Baez,9999-01-01,Senior Engineer,61240
214663,Bangqing,Baez,1991-05-01,Engineer,61240
214674,Zissis,Saoudi,1991-04-07,Staff,68262
214674,Zissis,Saoudi,9999-01-01,Senior Staff,68262
214681,Edwin,Dulli,9999-01-01,Engineer,50591
214685,Lubomir,Whitcomb,1994-07-18,Engineer,40000
214693,Garnet,Kuzuoka,9999-01-01,Senior Engineer,40000
214693,Garnet,Kuzuoka,1992-04-15,Engineer,40000
214697,Bluma,Awdeh,1997-04-25,Engineer,48103
214697,Bluma,Awdeh,1994-12-30,Assistant Engineer,48103
214719,Tristan,Skrikant,9999-01-01,Senior Engineer,46065
214727,Berthier,Koprowski,9999-01-01,Senior Engineer,40000
214727,Berthier,Koprowski,1993-06-18,Engineer,40000
214746,Mohan,Ishibashi,1993-01-01,Staff,40000
214746,Mohan,Ishibashi,9999-01-01,Senior Staff,40000
214765,Jongsuk,Keustermans,9999-01-01,Senior Staff,50057
214768,Yakichi,Guardalben,9999-01-01,Engineer,53861
214785,Arif,Sigstam,9999-01-01,Senior Engineer,51268
214785,Arif,Sigstam,1999-12-26,Engineer,51268
214816,Owen,Dayang,2002-04-26,Senior Engineer,57119
214842,Nikolaus,Businaro,1995-09-23,Staff,112033
214842,Nikolaus,Businaro,1999-09-30,Senior Staff,112033
214856,Denis,Luga,1990-03-26,Staff,58885
214870,Munehiro,Ashish,2000-03-06,Technique Leader,52340
214892,Shim,Ducloy,1994-04-11,Staff,40000
214892,Shim,Ducloy,9999-01-01,Senior Staff,40000
214917,Malu,Tzvieli,1992-02-21,Senior Engineer,50960
214920,Ipke,Caine,1992-01-25,Staff,48323
214920,Ipke,Caine,9999-01-01,Senior Staff,48323
214935,Makato,Hiroyama,9999-01-01,Senior Engineer,40000
214935,Makato,Hiroyama,2001-11-15,Engineer,40000
214950,Weijing,Ferriere,1995-12-20,Staff,40000
214955,Yunming,Puppo,1994-06-09,Staff,88550
214955,Yunming,Puppo,9999-01-01,Senior Staff,88550
214960,Yolla,Koblick,1993-10-10,Staff,52879
214960,Yolla,Koblick,9999-01-01,Senior Staff,52879
214965,Toshiki,Zeleznik,9999-01-01,Engineer,67789
214965,Toshiki,Zeleznik,1999-01-28,Assistant Engineer,67789
214970,Arfst,Belinskaya,1994-09-04,Staff,91368
214970,Arfst,Belinskaya,9999-01-01,Senior Staff,91368
215016,Uinam,Sullins,9999-01-01,Senior Engineer,40000
215050,Hongzue,Genther,2002-02-22,Senior Engineer,45092
215055,Percy,Percebois,9999-01-01,Senior Engineer,54947
215055,Percy,Percebois,2002-01-13,Engineer,54947
215074,Xiping,Karner,1999-01-13,Assistant Engineer,60342
215102,Horward,Puoti,9999-01-01,Senior Staff,74527
215104,Giap,Guting,9999-01-01,Senior Staff,64016
215109,Irena,Matzke,1991-06-25,Staff,40000
215109,Irena,Matzke,9999-01-01,Senior Staff,40000
215156,Kensei,Conti,9999-01-01,Engineer,40000
215177,Siamak,Tomescu,9999-01-01,Senior Staff,40000
215188,Temple,Zhiwei,1997-08-22,Staff,40000
215188,Temple,Zhiwei,9999-01-01,Senior Staff,40000
215212,Sigeru,Birnbaum,9999-01-01,Senior Engineer,66089
215212,Sigeru,Birnbaum,1998-07-05,Engineer,66089
215218,Shiv,Cappello,9999-01-01,Staff,41418
215222,JiYoung,Baby,1989-03-02,Senior Staff,40000
215227,Guangming,Delgrossi,1991-12-02,Staff,70741
215227,Guangming,Delgrossi,1995-08-30,Senior Staff,70741
215228,Annemarie,Rando,9999-01-01,Staff,40000
215244,Duangkaew,Farrow,9999-01-01,Senior Engineer,43220
215249,Amalendu,Legleitner,1998-01-06,Engineer,51376
215262,Naraig,Meszaros,9999-01-01,Senior Engineer,54118
215262,Naraig,Meszaros,1997-03-01,Engineer,54118
215277,Ewing,Bach,1997-07-11,Staff,66950
215277,Ewing,Bach,9999-01-01,Senior Staff,66950
215281,Tomofumi,Onuegbe,9999-01-01,Senior Engineer,60176
215282,Panayotis,Stasinski,2001-10-03,Staff,72349
215282,Panayotis,Stasinski,9999-01-01,Senior Staff,72349
215289,Eckart,Anger,9999-01-01,Senior Engineer,49356
215289,Eckart,Anger,1993-06-19,Engineer,49356
215295,Vincent,Haddadi,2001-07-30,Senior Staff,62515
215310,Sampalli,Dalton,9999-01-01,Engineer,40000
215310,Sampalli,Dalton,2001-08-25,Assistant Engineer,40000
215326,Danae,Furudate,9999-01-01,Staff,58948
215328,Kristen,Genther,1997-11-10,Senior Engineer,58125
215328,Kristen,Genther,1994-09-08,Engineer,58125
215345,Toshimori,Hertweck,1994-07-23,Staff,52290
215345,Toshimori,Hertweck,9999-01-01,Senior Staff,52290
215349,Caolyn,Waymire,1995-04-08,Engineer,40000
215355,Amabile,Pehl,9999-01-01,Senior Engineer,46588
215355,Amabile,Pehl,1993-04-29,Engineer,46588
215360,Francesca,Meszaros,1993-07-27,Staff,70479
215360,Francesca,Meszaros,9999-01-01,Senior Staff,70479
215368,Arvin,Honiden,1996-06-13,Senior Engineer,60082
215371,Yahiko,Chinin,1993-05-29,Staff,91866
215371,Yahiko,Chinin,9999-01-01,Senior Staff,91866
215379,Martina,Muntz,9999-01-01,Senior Engineer,42170
215379,Martina,Muntz,1996-08-11,Engineer,42170
215383,Xuejun,Kushner,1996-03-05,Staff,40000
215383,Xuejun,Kushner,9999-01-01,Senior Staff,40000
215438,Bernd,Magalhaes,9999-01-01,Senior Engineer,48133
215438,Bernd,Magalhaes,1991-09-20,Engineer,48133
215459,Krisda,Staudhammer,1995-07-05,Staff,77511
215459,Krisda,Staudhammer,1997-12-21,Senior Staff,77511
215468,Karsten,Awdeh,1999-01-21,Senior Staff,52693
215471,Nechama,Dehkordi,9999-01-01,Senior Engineer,40000
215471,Nechama,Dehkordi,1990-02-25,Engineer,40000
215480,Guther,Perly,9999-01-01,Senior Engineer,67527
215480,Guther,Perly,1996-04-19,Engineer,67527
215483,Tayeb,Schieder,9999-01-01,Staff,64051
215502,Satoru,Gladwell,1991-06-04,Staff,40000
215523,Feixiong,Emmerich,9999-01-01,Staff,59445
215549,Mara,Georgatos,1994-07-27,Staff,40000
215549,Mara,Georgatos,9999-01-01,Senior Staff,40000
215567,Gennady,Bernick,1998-06-30,Staff,58295
215567,Gennady,Bernick,9999-01-01,Senior Staff,58295
215586,Honesty,Tibblin,1996-10-29,Staff,57081
215586,Honesty,Tibblin,2001-02-13,Senior Staff,57081
215643,Nidapan,Staelin,9999-01-01,Senior Engineer,40000
215643,Nidapan,Staelin,2001-07-12,Engineer,40000
215648,Jeanna,Jahnichen,9999-01-01,Senior Engineer,40000
215648,Jeanna,Jahnichen,1994-06-24,Engineer,40000
215654,Zvonko,Jakobus,9999-01-01,Senior Engineer,40000
215664,Aleksandar,Verhoeff,9999-01-01,Senior Staff,71444
215695,Jasminko,Wendorf,9999-01-01,Technique Leader,40000
215697,Tooru,Bardell,9999-01-01,Technique Leader,42622
215713,Radhakrishnan,Engberts,1995-07-15,Staff,44365
215713,Radhakrishnan,Engberts,9999-01-01,Senior Staff,44365
215731,Xiping,Emmerich,9999-01-01,Senior Engineer,40000
215733,Falguni,Krybus,1996-09-05,Senior Engineer,40000
215733,Falguni,Krybus,1992-10-07,Engineer,40000
215734,Gina,Bahi,9999-01-01,Technique Leader,58963
215739,Masaki,Scallan,9999-01-01,Senior Engineer,40000
215739,Masaki,Scallan,1992-12-27,Engineer,40000
215741,Haldon,Melski,1990-06-02,Engineer,40000
215745,Lidong,Suppi,1994-02-11,Staff,63254
215745,Lidong,Suppi,9999-01-01,Senior Staff,63254
215776,Adas,Ashish,9999-01-01,Senior Engineer,43918
215776,Adas,Ashish,1993-03-10,Engineer,43918
215783,Sverrir,Prochazka,1994-02-26,Staff,47789
215783,Sverrir,Prochazka,9999-01-01,Senior Staff,47789
215826,Vasilii,Swick,2001-04-27,Senior Engineer,44145
215831,Halsur,Ferriere,9999-01-01,Senior Engineer,56380
215831,Halsur,Ferriere,1993-08-21,Engineer,56380
215871,Naraig,Lores,9999-01-01,Senior Engineer,40000
215871,Naraig,Lores,1992-08-16,Engineer,40000
215900,Yoshimitsu,Chvatal,9999-01-01,Senior Engineer,41650
215917,Mohua,Valette,9999-01-01,Senior Engineer,45839
215917,Mohua,Valette,1995-07-20,Engineer,45839
215924,Bojan,Rotem,1992-10-16,Staff,49791
215924,Bojan,Rotem,9999-01-01,Senior Staff,49791
215935,Chikako,Anger,2001-08-22,Engineer,51074
215946,Josyula,Barbanera,9999-01-01,Senior Engineer,55323
215946,Josyula,Barbanera,1996-04-28,Engineer,55323
215963,Luigi,Chinen,9999-01-01,Staff,68180
215974,Shay,Karlin,1996-06-02,Staff,52265
215974,Shay,Karlin,9999-01-01,Senior Staff,52265
215989,Kersti,Hofting,9999-01-01,Senior Engineer,40000
215989,Kersti,Hofting,1994-11-11,Engineer,40000
216032,Alain,Senzako,9999-01-01,Senior Engineer,40225
216032,Alain,Senzako,1991-04-12,Engineer,40225
216035,Margareta,Krider,1989-01-18,Engineer,54435
216047,Gil,Cooke,9999-01-01,Senior Engineer,40000
216066,Eirik,Tibblin,1997-09-30,Engineer,74284
216071,Guadalupe,Edelhoff,9999-01-01,Senior Engineer,45421
216092,Mohua,Ermel,1993-05-18,Senior Engineer,40000
216102,Baziley,Vingron,2002-02-05,Staff,58493
216102,Baziley,Vingron,9999-01-01,Senior Staff,58493
216116,Yuuichi,Petersohn,9999-01-01,Senior Staff,40000
216127,Steve,Farrag,9999-01-01,Technique Leader,40000
216128,Syozo,Schneeberger,9999-01-01,Senior Engineer,40000
216132,Hironoby,Rodiger,1996-05-11,Staff,49712
216132,Hironoby,Rodiger,9999-01-01,Senior Staff,49712
216138,Giordano,Shanbhogue,9999-01-01,Senior Engineer,40000
216138,Giordano,Shanbhogue,2002-04-13,Engineer,40000
216143,Jacopo,Iisaka,1989-08-25,Staff,40000
216153,Masato,Boguraev,9999-01-01,Senior Engineer,40000
216153,Masato,Boguraev,1994-08-24,Engineer,40000
216177,Nagui,Mattern,9999-01-01,Senior Engineer,40000
216177,Nagui,Mattern,1996-04-13,Engineer,40000
216180,Kristin,Ranka,9999-01-01,Technique Leader,40118
216193,Arne,Rosen,9999-01-01,Staff,46439
216233,Sushant,Crooks,9999-01-01,Senior Engineer,41967
216233,Sushant,Crooks,2000-03-11,Engineer,41967
216238,Weijing,Leppanen,9999-01-01,Senior Engineer,80482
216238,Weijing,Leppanen,2001-04-14,Engineer,80482
216238,Weijing,Leppanen,1994-04-14,Assistant Engineer,80482
216250,Jaana,Zweizig,1998-06-05,Staff,75580
216250,Jaana,Zweizig,9999-01-01,Senior Staff,75580
216263,Sushant,Iisaku,1993-06-20,Staff,40000
216263,Sushant,Iisaku,1998-09-04,Senior Staff,40000
216270,Jeong,Kohling,9999-01-01,Technique Leader,40000
216275,Shirish,Einsfeld,9999-01-01,Senior Engineer,46107
216275,Shirish,Einsfeld,1996-12-02,Engineer,46107
216294,Keiichiro,Kalefeld,1992-02-23,Staff,94349
216294,Keiichiro,Kalefeld,9999-01-01,Senior Staff,94349
216295,Kerhong,Siegrist,9999-01-01,Staff,71807
216301,Yannis,Kilgour,2001-04-04,Staff,77387
216301,Yannis,Kilgour,9999-01-01,Senior Staff,77387
216318,Guozhong,Maierhofer,9999-01-01,Engineer,49678
216327,Morris,Heuter,9999-01-01,Senior Engineer,67732
216367,Kwangjo,Marchesini,1993-01-28,Engineer,52048
216367,Kwangjo,Marchesini,1991-05-17,Assistant Engineer,52048
216389,Garnik,Naudin,9999-01-01,Engineer,49848
216397,Feixiong,Brodal,1990-10-11,Staff,78066
216397,Feixiong,Brodal,9999-01-01,Senior Staff,78066
216423,Boaz,Lorcy,9999-01-01,Senior Engineer,40000
216423,Boaz,Lorcy,1994-05-02,Engineer,40000
216443,Troy,Pero,9999-01-01,Senior Engineer,40000
216452,Odinaldo,Raney,1989-05-05,Engineer,40000
216460,Tetsushi,Gerteisen,9999-01-01,Senior Engineer,63038
216496,Holgard,Shihab,9999-01-01,Senior Engineer,40000
216496,Holgard,Shihab,2001-08-10,Engineer,40000
216503,Martial,Kaiserswerth,1989-09-22,Engineer,67221
216530,Jiann,Marrakchi,1998-04-25,Staff,40000
216530,Jiann,Marrakchi,9999-01-01,Senior Staff,40000
216532,Dung,Merli,9999-01-01,Senior Engineer,40000
216532,Dung,Merli,1992-07-23,Engineer,40000
216545,Sorina,Danley,9999-01-01,Engineer,40000
216549,Menkae,Raney,9999-01-01,Senior Staff,40000
216554,Ewing,Litzler,9999-01-01,Senior Engineer,50727
216578,Koichi,Plesums,9999-01-01,Engineer,57321
216578,Koichi,Plesums,1998-11-17,Assistant Engineer,57321
216599,Marsja,Pettey,1996-12-13,Staff,57635
216599,Marsja,Pettey,9999-01-01,Senior Staff,57635
216619,Ulises,Reistad,9999-01-01,Staff,60810
216641,Florian,Ginneken,9999-01-01,Senior Engineer,65018
216641,Florian,Ginneken,1996-02-20,Engineer,65018
216658,Bogdan,Scallan,1994-08-26,Staff,44379
216658,Bogdan,Scallan,9999-01-01,Senior Staff,44379
216659,Munehiko,Carrera,9999-01-01,Senior Staff,76394
216660,Luerbio,Clemencon,1991-03-16,Staff,70283
216660,Luerbio,Clemencon,2002-05-11,Senior Staff,70283
216668,Kellie,Rodite,2001-05-17,Staff,62124
216668,Kellie,Rodite,9999-01-01,Senior Staff,62124
216683,Mayuko,Rattan,2001-02-05,Staff,40000
216683,Mayuko,Rattan,9999-01-01,Senior Staff,40000
216684,Sugwoo,Wendorf,1997-04-20,Staff,40000
216684,Sugwoo,Wendorf,9999-01-01,Senior Staff,40000
216703,Visit,Zolotykh,9999-01-01,Senior Engineer,61810
216703,Visit,Zolotykh,1994-05-04,Engineer,61810
216730,Mamdouh,Assaf,1992-02-02,Staff,40000
216730,Mamdouh,Assaf,1998-11-22,Senior Staff,40000
216734,Yakkov,Swist,9999-01-01,Senior Engineer,40000
216734,Yakkov,Swist,1994-05-02,Engineer,40000
216789,Eben,Ghemri,9999-01-01,Engineer,56045
216789,Eben,Ghemri,1997-11-07,Assistant Engineer,56045
216809,Moni,Winter,1994-07-08,Staff,84785
216809,Moni,Winter,9999-01-01,Senior Staff,84785
216854,Kirk,Reeker,9999-01-01,Senior Engineer,57151
216885,Fumiya,Leuchs,9999-01-01,Senior Engineer,42578
216885,Fumiya,Leuchs,1994-06-04,Engineer,42578
216893,Abdulah,Gill,2002-02-25,Engineer,45887
216934,Nagui,Krzyzanowski,9999-01-01,Senior Engineer,59907
216934,Nagui,Krzyzanowski,1993-07-21,Engineer,59907
216965,Badri,Birke,2002-04-30,Staff,54761
216965,Badri,Birke,9999-01-01,Senior Staff,54761
216978,Changho,Kavraki,1999-06-25,Staff,54881
216988,Abdulla,Hempstead,9999-01-01,Senior Engineer,57486
217008,Mokhtar,Makinen,9999-01-01,Staff,40000
217023,Shay,Pleszkun,1989-07-30,Staff,53145
217024,Valdiodio,Peternell,9999-01-01,Engineer,43810
217070,Aksel,Gargeya,1994-04-24,Staff,58281
217070,Aksel,Gargeya,9999-01-01,Senior Staff,58281
217099,Jolita,Cyne,9999-01-01,Senior Staff,45181
217106,Yuping,Cannane,9999-01-01,Senior Engineer,49182
217107,Doowon,Auria,2001-10-17,Engineer,40000
217154,Fuqing,Mondadori,1994-02-27,Staff,41523
217158,Yonghoan,Turnbull,1990-03-13,Engineer,40000
217168,Mahmut,Heystek,9999-01-01,Senior Engineer,48816
217168,Mahmut,Heystek,1994-02-27,Engineer,48816
217173,Torsten,Krichel,1992-04-17,Staff,96811
217173,Torsten,Krichel,9999-01-01,Senior Staff,96811
217200,Xinyu,Hutter,9999-01-01,Senior Engineer,45790
217200,Xinyu,Hutter,1999-01-24,Engineer,45790
217208,Dante,Zaccaria,1999-08-03,Technique Leader,59764
217231,Zhensheng,Maquelin,1991-08-14,Assistant Engineer,65044
217259,Mohua,Bratten,2002-06-24,Engineer,54159
217276,Billur,Schapire,9999-01-01,Senior Engineer,40000
217276,Billur,Schapire,1992-11-13,Engineer,40000
217283,Khosrow,Falco,9999-01-01,Technique Leader,40000
217284,Kristina,Vesel,1998-02-09,Staff,88423
217299,Martins,Gill,9999-01-01,Senior Engineer,56881
217299,Martins,Gill,1999-05-08,Engineer,56881
217299,Martins,Gill,1993-05-08,Assistant Engineer,56881
217312,Zorica,Rodham,9999-01-01,Senior Engineer,46049
217312,Zorica,Rodham,2001-10-08,Engineer,46049
217315,Garnik,Neimat,9999-01-01,Senior Engineer,40000
217315,Garnik,Neimat,1994-01-11,Engineer,40000
217319,Uzi,Makrucki,2001-05-20,Staff,47990
217319,Uzi,Makrucki,9999-01-01,Senior Staff,47990
217322,Pascal,Munro,9999-01-01,Senior Engineer,40000
217336,Jungsoon,Usdin,9999-01-01,Senior Staff,76034
217342,Paris,Perng,1996-10-25,Staff,40000
217342,Paris,Perng,9999-01-01,Senior Staff,40000
217347,Mechthild,Perri,9999-01-01,Engineer,59309
217349,Atreyi,Zeleznik,1997-03-01,Staff,46378
217349,Atreyi,Zeleznik,9999-01-01,Senior Staff,46378
217386,Uzi,Dengi,9999-01-01,Senior Engineer,69048
217386,Uzi,Dengi,1996-04-21,Engineer,69048
217396,Soenke,Flowers,9999-01-01,Senior Engineer,40000
217396,Soenke,Flowers,1992-09-19,Engineer,40000
217434,Kwun,Unno,9999-01-01,Senior Engineer,48867
217434,Kwun,Unno,1996-06-09,Engineer,48867
217453,Goo,Ishibashi,9999-01-01,Senior Engineer,40000
217453,Goo,Ishibashi,1993-09-10,Engineer,40000
217484,Subhrajyoti,Nivat,9999-01-01,Senior Engineer,48138
217484,Subhrajyoti,Nivat,2001-10-24,Engineer,48138
217497,Karsten,Monarch,9999-01-01,Senior Engineer,40000
217509,Saeed,Beutelspacher,9999-01-01,Senior Engineer,41867
217509,Saeed,Beutelspacher,1996-08-11,Engineer,41867
217523,Abdulla,Zolotykh,9999-01-01,Senior Engineer,60944
217523,Abdulla,Zolotykh,1992-03-05,Engineer,60944
217549,Mitchel,Serna,1993-03-17,Staff,40000
217549,Mitchel,Serna,9999-01-01,Senior Staff,40000
217554,Rosli,Biran,1996-07-06,Staff,73967
217554,Rosli,Biran,1998-01-18,Senior Staff,73967
217560,Xianlong,Farrag,1998-08-22,Engineer,40000
217561,Kiyotoshi,Ananiadou,1992-11-25,Staff,62988
217561,Kiyotoshi,Ananiadou,9999-01-01,Senior Staff,62988
217564,Marie,Schnabel,9999-01-01,Staff,91217
217565,Fai,Lorin,1997-05-15,Staff,40000
217565,Fai,Lorin,9999-01-01,Senior Staff,40000
