emp_no,first_name,last_name,to_date
451230,Dipankar,Taubman,1999-01-01
451234,Jingling,Glowinski,1999-01-01
451242,Ronghao,Reutenauer,1999-01-01
451251,Anneli,Itschner,1999-01-01
451257,Foong,Muniz,1999-01-01
451270,Harngdar,Uludag,1999-01-01
451278,Ebru,Rosca,1999-01-01
451286,Karoline,Shigei,1999-01-01
451287,Kwangyoen,Lally,1999-01-01
451297,Gian,Suri,1999-01-01
451313,Xiong,Chinin,1999-01-01
451334,Gil,Snedden,1999-01-01
451348,Mayuko,Vanwelkenhuysen,1999-01-01
451361,Kristen,Petersohn,1999-01-01
451364,Maia,Raney,1999-01-01
451366,Sudhanshu,Heystek,1999-01-01
451390,Youngkon,Itzigehl,1999-01-01
451392,Sachar,Sadowski,1999-01-01
451402,Rosella,Herber,1999-01-01
451403,Kristen,Heuser,1999-01-01
451416,Tru,Baig,1999-01-01
451422,Ranga,Mundy,1999-01-01
451426,Tetsushi,Nitsche,1999-01-01
451441,Sahrah,Rijckaert,1999-01-01
451468,Ramalingam,Murrill,1999-01-01
451482,Cathie,Molenkamp,1999-01-01
451487,Shunichi,Iivonen,1999-01-01
451488,Kshitij,Shackel,1999-01-01
451495,Kristin,Schrift,1999-01-01
451497,Jayson,Haraldson,1999-01-01
451499,Ramya,Porenta,1999-01-01
451527,Baoqiu,Matzov,1999-01-01
451534,Shahid,Vrecion,1999-01-01
451548,Mari,Sridhar,1999-01-01
451565,Vishv,Shimshoni,1999-01-01
451567,Utz,Barreiro,1999-01-01
451579,Hyuncheol,Narahari,1999-01-01
451589,Angus,Naudin,1999-01-01
451595,Kersti,Przulj,1999-01-01
451600,Abdelaziz,Thisen,1999-01-01
451606,Tesuro,Rosenbaum,1999-01-01
451611,Dulce,Rouquie,1999-01-01
451621,Premsyl,Shimshoni,1999-01-01
451635,Bangqing,Pehl,1999-01-01
451637,Gudjon,Polajnar,1999-01-01
451642,JoAnne,Hiyoshi,1999-01-01
451651,Margareta,Angel,1999-01-01
451665,Jingling,Berstel,1999-01-01
451701,Marsal,Hardjono,1999-01-01
451707,Sampalli,Conte,1999-01-01
451712,Poorav,Eldridge,1999-01-01
451751,Kwan,Hasham,1999-01-01
451754,Arnould,Krupka,1999-01-01
451768,Jianhao,Pettey,1999-01-01
451776,Ravishankar,Coombs,1999-01-01
451790,Mabry,Neiman,1999-01-01
451794,Masali,Constantine,1999-01-01
451795,Nirmal,Rosaz,1999-01-01
451799,Aiman,Anick,1999-01-01
451809,Stella,Glowinski,1999-01-01
451818,Faiza,Cincotta,1999-01-01
451823,Alejandro,Janocha,1999-01-01
451828,Pintsang,Peng,1999-01-01
451830,Masanao,Lamba,1999-01-01
451858,Moon,Mateescu,1999-01-01
451870,Parviz,Improta,1999-01-01
451908,Xinglin,Polajnar,1999-01-01
451920,Shigeichiro,Luck,1999-01-01
451921,Jayesh,Radhakrishnan,1999-01-01
451940,Tomoyuki,Litecky,1999-01-01
451952,Ortrud,Spelt,1999-01-01
451958,Tomofumi,Hofmeyr,1999-01-01
451964,Shaibal,Suomi,1999-01-01
451970,Jeanna,Chandrasekhar,1999-01-01
451992,Yuriy,Hagimont,1999-01-01
452013,Susanne,Merel,1999-01-01
452021,Karoline,Kobuchi,1999-01-01
452024,Jaideep,Haldar,1999-01-01
452029,Genki,Narwekar,1999-01-01
452035,Idoia,Ghelli,1999-01-01
452045,Narain,Rissanen,1999-01-01
452058,Hugh,Gaughan,1999-01-01
452061,Ramya,Tramer,1999-01-01
452065,Odinaldo,Billingsley,1999-01-01
452069,Nahum,Hiyoshi,1999-01-01
452093,Fun,Menhoudj,1999-01-01
452096,Jahangir,Foong,1999-01-01
452099,Gian,Improta,1999-01-01
452113,Sanjeeva,Greenaway,1999-01-01
452115,Barun,Sessa,1999-01-01
452119,Dayanand,Kuhnemann,1999-01-01
452141,Herbert,Slaats,1999-01-01
452149,Steen,Chinin,1999-01-01
452162,Girolamo,Vecchi,1999-01-01
452163,Tesuro,Koprowski,1999-01-01
452177,Chaosheng,Bernatsky,1999-01-01
452187,Tooru,Vilarrasa,1999-01-01
452199,Mostafa,Thibadeau,1999-01-01
452201,Guenter,Piveteau,1999-01-01
452210,Waiman,Kavanagh,1999-01-01
452215,Arun,Macedo,1999-01-01
452221,Xinyu,Hainaut,1999-01-01
452232,Baziley,Masada,1999-01-01
452239,Stevo,Vendrig,1999-01-01
452248,Howell,Halloran,1999-01-01
452260,Ebru,Zyda,1999-01-01
452261,Khedija,Prenel,1999-01-01
452263,Jaewon,Braccini,1999-01-01
452265,Hisao,Nastansky,1999-01-01
452286,Vojin,Lichtman,1999-01-01
452302,Toong,Maliniak,1999-01-01
452312,Kaijung,Portugali,1999-01-01
452324,Mokhtar,Wielonsky,1999-01-01
452326,Sugwoo,Fontet,1999-01-01
452336,Oguz,Buescher,1999-01-01
452350,Heping,Erbe,1999-01-01
452367,Martina,Georgakopoulos,1999-01-01
452382,Bokyung,Rahier,1999-01-01
452388,Ung,Maraist,1999-01-01
452393,Hisao,Openshaw,1999-01-01
452399,Ugo,Furudate,1999-01-01
452405,Shawna,Ulupinar,1999-01-01
452409,Jaihie,Szmurlo,1999-01-01
452423,Stevo,Etalle,1999-01-01
452436,Shahab,Businaro,1999-01-01
452444,Fatemeh,Uludag,1999-01-01
452446,Shan,Ozeki,1999-01-01
452451,Duro,Matzen,1999-01-01
452461,Suvo,Heijenga,1999-01-01
452462,Demos,Esposito,1999-01-01
452472,Sreenivas,Zaiane,1999-01-01
452481,Kazunori,Kavanagh,1999-01-01
452499,DAIDA,Kitai,1999-01-01
452511,Radhia,DeMori,1999-01-01
452512,Jeong,Domenig,1999-01-01
452513,Yonghong,Petersohn,1999-01-01
452527,Adamantios,Nourani,1999-01-01
452541,Morris,Strandh,1999-01-01
452550,Thanasis,Perez,1999-01-01
452565,Shan,Kuszyk,1999-01-01
452568,Kotesh,Mitzlaff,1999-01-01
452569,Perla,Oxman,1999-01-01
452574,Abdelaziz,Kampfer,1999-01-01
452576,Abdelkader,Chvatal,1999-01-01
452585,Shawna,Perry,1999-01-01
452608,Aimee,Yeung,1999-01-01
452613,Jaewoo,Stellhorn,1999-01-01
452620,Ramachenga,Ranft,1999-01-01
452626,Adas,Ertl,1999-01-01
452629,Holgard,Rouquie,1999-01-01
452630,Girolamo,Stenning,1999-01-01
452634,Seongbae,Iacovou,1999-01-01
452642,Takahiro,Schiettecatte,1999-01-01
452666,Danai,Percebois,1999-01-01
452675,Leszek,Lemarechal,1999-01-01
452682,Shounak,Wixon,1999-01-01
452687,Moss,Wissmann,1999-01-01
452690,Maia,Hempstead,1999-01-01
452700,Aral,Minakawa,1999-01-01
452705,Takanari,Wursthorn,1999-01-01
452715,Taegyun,Marshall,1999-01-01
452739,Yinghua,Thombley,1999-01-01
452759,Kazuhide,Uehara,1999-01-01
452761,Vishwani,Hellwagner,1999-01-01
452769,Domenick,Huhdanpaa,1999-01-01
452777,Rance,Chiola,1999-01-01
452779,Berto,Verhaegen,1999-01-01
452785,Honglan,Cusworth,1999-01-01
452792,Dmitry,Bade,1999-01-01
452796,Xinan,Flexer,1999-01-01
452798,Bezalel,Tsukune,1999-01-01
452800,Florina,Cromarty,1999-01-01
452809,Tzvetan,Picel,1999-01-01
452829,Pohua,Businaro,1999-01-01
452837,Muzhong,Garnham,1999-01-01
452846,Phule,Dengi,1999-01-01
452851,Khatoun,Bouloucos,1999-01-01
452858,Tiina,Bage,1999-01-01
452869,Abdulla,Klassen,1999-01-01
452877,Florina,Plump,1999-01-01
452891,Abdelaziz,Bennet,1999-01-01
452928,Etsuo,Bondorf,1999-01-01
452931,Willard,Muhling,1999-01-01
452975,Mari,Honglei,1999-01-01
452997,Jayson,Kilgour,1999-01-01
453003,Xiaoheng,Attimonelli,1999-01-01
453005,Hitofumi,Khalid,1999-01-01
453023,Bedir,Markovitch,1999-01-01
453033,Mong,Erdmenger,1999-01-01
453043,Oscal,Ressouche,1999-01-01
453069,Bowen,Marzano,1999-01-01
453076,Gunilla,Azuma,1999-01-01
453081,Seongbin,Penn,1999-01-01
453084,Serap,Soicher,1999-01-01
453095,Minghong,Hopewell,1999-01-01
453108,Padma,Sevcikova,1999-01-01
453126,Jeanna,Lowrie,1999-01-01
453133,Mani,Terekhov,1999-01-01
453137,Krisda,Caine,1999-01-01
453150,Shahid,Deville,1999-01-01
453151,Yuping,Rosiles,1999-01-01
453155,Rosella,Matzov,1999-01-01
453161,Shuho,Mondadori,1999-01-01
453177,Lokesh,Ranai,1999-01-01
453181,Vasilii,Schaar,1999-01-01
453183,Maha,Ventosa,1999-01-01
453186,Gad,Nittel,1999-01-01
453190,Kiam,Danley,1999-01-01
453206,Marsja,Schaft,1999-01-01
453211,Tayeb,Merro,1999-01-01
453214,Xiaoheng,Hennebert,1999-01-01
453215,Rajmohan,Hasenauer,1999-01-01
453220,Munehiko,Waleschkowski,1999-01-01
453223,Tomofumi,Versino,1999-01-01
453235,Unal,Harbusch,1999-01-01
453241,Utpal,Openshaw,1999-01-01
453245,Shir,Reinhart,1999-01-01
453262,Manohar,Eiron,1999-01-01
453265,Kauko,Auria,1999-01-01
453268,Debaprosad,Michaeli,1999-01-01
453273,Sandeepan,Lanteri,1999-01-01
453274,Kien,Kitsuregawa,1999-01-01
453278,Fumiyo,Camurati,1999-01-01
453308,Claude,Zeleznik,1999-01-01
453316,Gennady,Conde,1999-01-01
453342,Sashi,Matzel,1999-01-01
453355,Valeri,Unno,1999-01-01
453360,Jianhao,Perfilyeva,1999-01-01
453379,Aron,Beausoleil,1999-01-01
453381,Francoise,Erie,1999-01-01
453405,Takushi,Merli,1999-01-01
453406,Nalini,Itzfeldt,1999-01-01
453448,Nahum,Coorg,1999-01-01
453464,Ferdinand,Tokunaga,1999-01-01
453466,Tonny,Stellhorn,1999-01-01
453479,Zhensheng,Sudbeck,1999-01-01
453486,Kitty,Fendler,1999-01-01
453488,Aral,Hiyoshi,1999-01-01
453491,Theirry,Aloisi,1999-01-01
453501,Yishai,Pocchiola,1999-01-01
453504,Selwyn,Demke,1999-01-01
453509,Douadi,Fiebach,1999-01-01
453527,Mohd,Tagansky,1999-01-01
453529,Lokesh,Journel,1999-01-01
453533,Sariel,Hockney,1999-01-01
453541,Fumitake,Stasinski,1999-01-01
453577,Alexius,Erie,1999-01-01
453591,Odoardo,Cullers,1999-01-01
453593,Sham,Lally,1999-01-01
453595,Ewing,Rubsam,1999-01-01
453596,Boutros,Petersohn,1999-01-01
453600,Billie,Bahk,1999-01-01
453606,Teunis,Puoti,1999-01-01
453621,Nobuyoshi,Dahlbom,1999-01-01
453626,Basem,Swiss,1999-01-01
453639,Magy,Fujisaki,1999-01-01
453652,Shaw,Baba,1999-01-01
453654,Thodoros,Warwick,1999-01-01
453658,Gao,Thorelli,1999-01-01
453660,Supot,Lueh,1999-01-01
453661,Yifei,Stanger,1999-01-01
453667,Takahiro,Swan,1999-01-01
453698,Waiman,Garnier,1999-01-01
453704,Alper,Murtafg,1999-01-01
453706,Masoud,Ritcey,1999-01-01
453708,Brigham,Encarnacion,1999-01-01
453718,Mohan,Kumaresan,1999-01-01
453722,Maja,Ushiama,1999-01-01
453726,Yakkov,Gadepally,1999-01-01
453734,Junsik,Aloisi,1999-01-01
453736,Siamak,Schmiedel,1999-01-01
453738,Aran,Katalagarianos,1999-01-01
453759,Abdelkader,Desikan,1999-01-01
453766,Vatsa,Begiun,1999-01-01
453775,Gennady,Munawer,1999-01-01
453793,Mario,Neiman,1999-01-01
453800,Berry,Rosiles,1999-01-01
453805,Ziyad,Selvestrel,1999-01-01
453808,Hidefumi,Ruemmler,1999-01-01
453809,Mang,Chelton,1999-01-01
453811,Mountaz,Shimshoni,1999-01-01
453817,Saniya,Slobodova,1999-01-01
453822,Claude,Piancastelli,1999-01-01
453829,Yuichiro,Kamber,1999-01-01
453837,Shrikanth,Basawa,1999-01-01
453842,Satoru,Guerreiro,1999-01-01
453874,Arnould,Erol,1999-01-01
453887,DeForest,Hooghiemstra,1999-01-01
453904,Almudena,Range,1999-01-01
453917,Raimond,Morrow,1999-01-01
453926,Kwee,Ginneken,1999-01-01
453928,Constantino,Underwood,1999-01-01
453952,Constantino,Callaway,1999-01-01
453955,Abdelghani,Covnot,1999-01-01
453956,Salvador,Heystek,1999-01-01
453972,Shem,Molenaar,1999-01-01
453985,Kenton,Merle,1999-01-01
454013,Vidar,Bressoud,1999-01-01
454032,Visit,Lipner,1999-01-01
454057,Jianwen,Sabnani,1999-01-01
454081,Paddy,Angiulli,1999-01-01
454093,Leen,Taubenfeld,1999-01-01
454095,Keiichiro,Kalefeld,1999-01-01
454100,Guadalupe,Chaudhury,1999-01-01
454101,Anneke,Leslie,1999-01-01
454108,Kenton,Panienski,1999-01-01
454110,Franziska,Ramalingam,1999-01-01
454132,Ugo,Boreale,1999-01-01
454136,Vishwani,Leaver,1999-01-01
454178,Yoshimitsu,Genin,1999-01-01
454182,Mack,Cooke,1999-01-01
454199,Evgueni,Pezzoli,1999-01-01
454201,Xumin,Sullins,1999-01-01
454215,Koichi,Brender,1999-01-01
454218,Mokhtar,Ducloy,1999-01-01
454231,Giordano,Schoegge,1999-01-01
454233,Ewing,Bruckman,1999-01-01
454247,Xinan,Perfilyeva,1999-01-01
454248,Wuxu,Gornas,1999-01-01
454261,Gor,Schaaf,1999-01-01
454271,Uta,Sullins,1999-01-01
454274,Masali,Bamford,1999-01-01
454288,Mitchel,Marchesini,1999-01-01
454292,Feixiong,Schapiro,1999-01-01
454293,Mohua,Underwood,1999-01-01
454310,Khue,Speckmann,1999-01-01
454322,Dulce,Delaune,1999-01-01
454340,Amabile,Alencar,1999-01-01
454344,Sasan,Binkley,1999-01-01
454354,Hugo,Vilarrasa,1999-01-01
454365,Kazuhisa,Koshino,1999-01-01
454375,Nevio,Paludetto,1999-01-01
454376,Fabrizio,Rosaz,1999-01-01
454379,Bogdan,Gulak,1999-01-01
454383,Jungsoon,Beerel,1999-01-01
454389,Nathan,Garnick,1999-01-01
454398,Qunsheng,Braunmuhl,1999-01-01
454400,Gen,Vecchi,1999-01-01
454419,Vasilii,DeMori,1999-01-01
454444,Mamdouh,Wynblatt,1999-01-01
454449,Jasminko,Wilfing,1999-01-01
454450,Mandell,Hanabata,1999-01-01
454458,Boriana,Vesna,1999-01-01
454464,Hisao,Rothe,1999-01-01
454479,Hitomi,Cromarty,1999-01-01
454492,Aleksandar,Neimat,1999-01-01
454497,Gaetan,Kakkar,1999-01-01
454501,Hauke,Iivonen,1999-01-01
454514,Dung,Rosis,1999-01-01
454541,Gill,Valtorta,1999-01-01
454550,Ravishankar,Zweizig,1999-01-01
454560,Ziyad,Randt,1999-01-01
454578,Leaf,Takanami,1999-01-01
454598,Uinam,Ramsay,1999-01-01
454607,Elgin,Unno,1999-01-01
454617,Dmitry,Schrift,1999-01-01
454627,Nathan,Foote,1999-01-01
454633,Gil,Ariola,1999-01-01
454643,Woody,Apsitis,1999-01-01
454649,Jovan,Crouzet,1999-01-01
454659,Xiahua,Kamber,1999-01-01
454663,Claudi,Koshiba,1999-01-01
454669,Jessie,Zeilberger,1999-01-01
454678,Duke,Shigei,1999-01-01
454680,Otilia,Pollock,1999-01-01
454681,Leen,Eugenio,1999-01-01
454699,Huai,Jiafu,1999-01-01
454709,Serap,Haldar,1999-01-01
454729,Parto,Gulak,1999-01-01
454733,Peer,Milicia,1999-01-01
454739,Paddy,Rikino,1999-01-01
454744,Martine,Poehlman,1999-01-01
454745,Marjo,Vigier,1999-01-01
454750,Fumitake,Naudin,1999-01-01
454754,Bernd,Skogmar,1999-01-01
454761,Sumant,Hmelo,1999-01-01
454767,Kerryn,Merey,1999-01-01
454774,Niranjan,Bugrara,1999-01-01
454789,Ramachenga,DuBourdieux,1999-01-01
454798,Richara,Bazzichi,1999-01-01
454801,Kristin,Cronin,1999-01-01
454816,Mari,Pavlopoulou,1999-01-01
454830,Ottavia,Dehkordi,1999-01-01
454836,Kazuyasu,Siprelle,1999-01-01
454862,Taiji,Mukaidono,1999-01-01
454863,Abdelghani,Krichel,1999-01-01
454891,Ugo,Simmen,1999-01-01
454900,Shalesh,Malabarba,1999-01-01
454906,Subbu,Cannard,1999-01-01
454912,Roded,Hatcliff,1999-01-01
454929,Pintsang,Mateescu,1999-01-01
454931,Duangkaew,Salvesen,1999-01-01
454932,Sampalli,Zaiane,1999-01-01
454948,Emran,Setia,1999-01-01
454951,Weiye,Bauknecht,1999-01-01
454963,Mabo,Weedon,1999-01-01
454966,Genta,Goodrum,1999-01-01
454979,Alagu,Milicic,1999-01-01
454983,Sedat,Yamaashi,1999-01-01
454987,Akemi,Fontet,1999-01-01
454989,Jinxi,Sidou,1999-01-01
454991,Haldon,Koblick,1999-01-01
455009,Udaiprakash,Birta,1999-01-01
455015,Sachin,Rohrbach,1999-01-01
455029,Somnath,Matteis,1999-01-01
455038,Bernardo,Kermarrec,1999-01-01
455054,Ingemar,Lores,1999-01-01
455088,Alenka,Sevcikova,1999-01-01
455090,Jaana,Azuma,1999-01-01
455096,Masanao,Zaiane,1999-01-01
455098,Seshu,Kambil,1999-01-01
455103,Tremaine,Docker,1999-01-01
455106,Susuma,Porotnikoff,1999-01-01
455112,Chaoyi,Rosen,1999-01-01
455122,Chaosheng,Molenkamp,1999-01-01
455123,Satoru,Lamparter,1999-01-01
455129,Berni,Preusig,1999-01-01
455142,Youssef,Bashian,1999-01-01
455145,Tsuneo,Papsdorf,1999-01-01
455157,Ravishankar,Setiz,1999-01-01
455159,Demin,Benantar,1999-01-01
455160,Mahendra,Cooley,1999-01-01
455164,Khosrow,Wilfing,1999-01-01
455165,Snehasis,Pargas,1999-01-01
455172,Chiradeep,Litecky,1999-01-01
455192,Shigeichiro,Schwartzbauer,1999-01-01
455203,Brewster,Karcich,1999-01-01
455209,Shrikanth,Rassart,1999-01-01
455223,Sariel,Fabrizio,1999-01-01
455237,Kotesh,Walston,1999-01-01
455240,Yishai,Speckmann,1999-01-01
455258,Vatsa,Leuchs,1999-01-01
455266,Zita,Czaja,1999-01-01
455290,Heng,Jording,1999-01-01
455302,Yaghout,Deverell,1999-01-01
455318,Houman,Schaaf,1999-01-01
455321,Tua,Denis,1999-01-01
455333,Souichi,Anick,1999-01-01
455335,Hisao,Akaboshi,1999-01-01
455336,Debaprosad,Hatcliff,1999-01-01
455337,Kamakshi,Berendt,1999-01-01
455355,Remko,Rotem,1999-01-01
455356,Gretta,Murthy,1999-01-01
455373,Shimshon,Eiter,1999-01-01
455375,Sumali,Zhang,1999-01-01
455392,Wojceich,Rothenberg,1999-01-01
455395,Amstein,Kalorkoti,1999-01-01
455402,Nidapan,Luce,1999-01-01
455413,Roddy,Matzat,1999-01-01
455430,Miyeon,Melichar,1999-01-01
455441,Yifei,Schiper,1999-01-01
455464,Willard,Crelier,1999-01-01
455470,Gal,Toyoshima,1999-01-01
455476,Limsoon,Speek,1999-01-01
455490,Sanjiv,Wielonsky,1999-01-01
455496,Kasidit,Schaap,1999-01-01
455506,Hailing,Penn,1999-01-01
455512,Nevin,Pollock,1999-01-01
455525,Duro,Murtagh,1999-01-01
455529,Hidefumi,Rodier,1999-01-01
455533,Raimond,Shihab,1999-01-01
455554,Xinyu,Pietrzykowski,1999-01-01
455559,Shan,Papastamatiou,1999-01-01
455566,Fayez,Swan,1999-01-01
455579,Evgueni,Birrer,1999-01-01
455590,Claude,Danlos,1999-01-01
455622,Teiji,Klyachko,1999-01-01
455626,Nirmal,Piancastelli,1999-01-01
455630,Jiong,Muchinsky,1999-01-01
455631,Barry,Gewali,1999-01-01
455640,Takushi,Levasseur,1999-01-01
455642,Yuchang,Brandsma,1999-01-01
455648,Shuzo,Munawer,1999-01-01
455649,Kirk,Marwedel,1999-01-01
455669,Reuven,Giaccio,1999-01-01
455682,Jahangir,Ranka,1999-01-01
455703,Guttorm,Jansch,1999-01-01
455727,Kolar,Veccia,1999-01-01
455734,Boutros,Chachaty,1999-01-01
455755,Mihalis,Kenevan,1999-01-01
455757,Valeri,Serot,1999-01-01
455758,Garnet,Nilsson,1999-01-01
455759,Maik,Smailagic,1999-01-01
455769,KayLiang,Braunmuhl,1999-01-01
455770,Petter,Picci,1999-01-01
455801,Suzette,Paludetto,1999-01-01
455805,Sergi,Stentiford,1999-01-01
455806,Bogdan,Schahn,1999-01-01
455809,Ramachenga,Dusink,1999-01-01
455837,Sachin,Lindqvist,1999-01-01
455840,Naraig,Aumann,1999-01-01
455844,Masadi,Rosiles,1999-01-01
455848,Pramod,Penttonen,1999-01-01
455871,Sachar,Verspoor,1999-01-01
455902,Marsha,Demos,1999-01-01
455905,Ziyad,Peres,1999-01-01
455927,Gina,Deverell,1999-01-01
455932,Wanqing,Polupanov,1999-01-01
455933,Danco,Beilner,1999-01-01
455947,Dipankar,Veccia,1999-01-01
455957,Mack,Basagni,1999-01-01
455966,Guoxiang,Rissanen,1999-01-01
455980,Masali,Chaudhuri,1999-01-01
455987,Susanta,Erol,1999-01-01
455991,Luisa,Ghelli,1999-01-01
455998,Dante,Panangaden,1999-01-01
455999,Dhritiman,Nastansky,1999-01-01
456005,Jordanka,Kamber,1999-01-01
456007,Souichi,Aloia,1999-01-01
456015,Wuxu,Narlikar,1999-01-01
456030,Yechezkel,Smeets,1999-01-01
456036,Hitofumi,Swist,1999-01-01
456053,Eldridge,Buescher,1999-01-01
456063,Jayesh,Bolotov,1999-01-01
456066,Howell,Chenney,1999-01-01
456071,Harngdar,Zaccaria,1999-01-01
456078,Christoper,Ranka,1999-01-01
456079,Ayakannu,Kalefeld,1999-01-01
456089,Huican,Kamber,1999-01-01
456093,Flemming,Ramaiah,1999-01-01
456100,Monique,Lalonde,1999-01-01
456101,Masako,Krone,1999-01-01
456111,Vincent,Legleitner,1999-01-01
456133,Aleksander,Ullian,1999-01-01
456144,Naraig,Hennings,1999-01-01
456149,Sigeru,Grospietsch,1999-01-01
456158,Jungsoon,Takanami,1999-01-01
456161,Pranas,Lindenbaum,1999-01-01
456169,Kinh,Perl,1999-01-01
456174,Vojin,Raczkowsky,1999-01-01
456183,Adamantios,Bennis,1999-01-01
456204,Leif,Zschoche,1999-01-01
456205,Faiza,Botman,1999-01-01
456216,Kenroku,Beausoleil,1999-01-01
456227,Martina,Cappello,1999-01-01
456240,Lene,Ravishankar,1999-01-01
456241,Rafael,Bolsens,1999-01-01
456258,Kristian,Anandan,1999-01-01
456281,Freyja,Trystram,1999-01-01
456286,Maria,Taubenfeld,1999-01-01
456294,Vishv,Shinomoto,1999-01-01
456300,Demin,Chiodo,1999-01-01
456317,Lucian,Beerel,1999-01-01
456326,Huican,Stentiford,1999-01-01
456350,Mooi,Suri,1999-01-01
456355,Weiyi,Picaronny,1999-01-01
456361,Bouchung,Georgatos,1999-01-01
456364,Lunjin,Tagansky,1999-01-01
456367,Yishai,Kleiser,1999-01-01
456369,Claude,Giveon,1999-01-01
456394,Nectarios,Bellone,1999-01-01
456405,Ung,Petereit,1999-01-01
456411,Masanao,Maraist,1999-01-01
456414,Leandro,Marshall,1999-01-01
456415,Dinkar,Tagansky,1999-01-01
456416,Heeju,Lupu,1999-01-01
456429,Deborah,Stasinski,1999-01-01
456430,Sukumar,Picel,1999-01-01
456440,Kersti,Stassinopoulos,1999-01-01
456443,Moss,Merks,1999-01-01
456473,Baoqiu,Ciolek,1999-01-01
456480,Gritta,Lamma,1999-01-01
456487,Jouko,Dechter,1999-01-01
456521,Ebbe,Wynblatt,1999-01-01
456525,Fox,Kading,1999-01-01
456532,Lijia,Penz,1999-01-01
456542,Odoardo,Hanabata,1999-01-01
456553,Aram,Gulla,1999-01-01
456556,Gay,Ghemri,1999-01-01
456562,Sanjai,Brodie,1999-01-01
456584,Paris,Talmon,1999-01-01
456601,Zeljko,Sanella,1999-01-01
456603,Khun,Trystram,1999-01-01
456610,Erez,Ellozy,1999-01-01
456614,Djenana,Iisaku,1999-01-01
456620,Dekang,Avouris,1999-01-01
456633,Paloma,Portugali,1999-01-01
456650,Vidar,Lindenbaum,1999-01-01
456657,Frederique,Akaboshi,1999-01-01
456659,Seongbae,Azuma,1999-01-01
456672,Jongsuk,Schaap,1999-01-01
456675,Adin,Sethi,1999-01-01
456677,Kien,Lieblein,1999-01-01
456683,Yishai,Qiwen,1999-01-01
456685,Gladys,Champarnaud,1999-01-01
456688,Petter,Apsitis,1999-01-01
456692,Akeel,Polupanov,1999-01-01
456702,Zorica,Tomescu,1999-01-01
456718,Arumugam,Gurbaxani,1999-01-01
456719,Basem,Shumilov,1999-01-01
456736,Anoosh,Pettit,1999-01-01
456744,Maia,Chandrasekhar,1999-01-01
456745,Yishai,Ishibashi,1999-01-01
456751,Danai,Pfau,1999-01-01
456765,Duro,Kriebel,1999-01-01
456766,Odoardo,Kisuki,1999-01-01
456769,Kiam,Molenaar,1999-01-01
456774,Shaunak,Cappelli,1999-01-01
456783,Shaunak,Furudate,1999-01-01
456798,Barun,Krone,1999-01-01
456806,Filipp,Vingron,1999-01-01
456822,Aram,Siochi,1999-01-01
456827,Panayotis,Chiola,1999-01-01
456831,Houman,Brattka,1999-01-01
456838,Adin,Makrucki,1999-01-01
456840,Lubomir,Papadias,1999-01-01
456851,Terresa,Cooman,1999-01-01
456875,Kayoko,Gronowski,1999-01-01
456876,Jinya,Puoti,1999-01-01
456905,Filipe,Tzvieli,1999-01-01
456913,Randy,Broder,1999-01-01
456919,Garnet,Homond,1999-01-01
456927,Kensei,Comellas,1999-01-01
456929,Torsten,Capobianchi,1999-01-01
456941,Jamaludin,Ishibashi,1999-01-01
456947,Tsutomu,Porotnikoff,1999-01-01
456954,Arunachalam,Restivo,1999-01-01
456959,Giordano,Figueira,1999-01-01
456970,Genta,Dehkordi,1999-01-01
456989,Jinpo,Sooriamurthi,1999-01-01
456990,Urs,Merks,1999-01-01
457008,Subhrajyoti,Welham,1999-01-01
457014,Hidefumi,Swiss,1999-01-01
457015,Yoshinari,Biran,1999-01-01
457041,Stepehn,Demeyer,1999-01-01
457047,Duke,Snedden,1999-01-01
457051,Rosli,Bain,1999-01-01
457054,Pascal,Litecky,1999-01-01
457062,Bilhanan,Lores,1999-01-01
457071,Gino,Herath,1999-01-01
457087,Spyrose,Demke,1999-01-01
457089,Jacqueline,Lambe,1999-01-01
457092,Serif,Kriebel,1999-01-01
457103,Shaunak,Khasidashvili,1999-01-01
457113,Barry,Cummings,1999-01-01
457125,Leah,Krupka,1999-01-01
457126,Hongzue,Warwick,1999-01-01
457131,Visit,Herbst,1999-01-01
457138,Stepehn,Baek,1999-01-01
457184,Akemi,Makrucki,1999-01-01
457189,Alain,Schnabel,1999-01-01
457191,Barun,Iacovou,1999-01-01
457196,Sanjiv,Chachaty,1999-01-01
457201,Bowen,Muhling,1999-01-01
457202,Uzi,Mersereau,1999-01-01
457206,Zhiguo,Nitta,1999-01-01
457219,Sedat,Matheson,1999-01-01
457225,Hironoby,Seuren,1999-01-01
457237,Mansur,Kalsbeek,1999-01-01
457240,Masali,Kitsuregawa,1999-01-01
457248,Anyuan,Camurati,1999-01-01
457267,Dung,Androutsos,1999-01-01
457291,Charlene,Kitsuregawa,1999-01-01
457295,Janalee,Rusterholz,1999-01-01
457299,Zito,Molenkamp,1999-01-01
457319,Tristan,Pews,1999-01-01
457360,Fumitaka,Rosar,1999-01-01
457372,Byong,Pettit,1999-01-01
457387,Nikolaus,Redmiles,1999-01-01
457392,Taisook,Terlouw,1999-01-01
457417,Hongzue,Kirkerud,1999-01-01
457422,Dung,Fasbender,1999-01-01
457441,Woody,Flexer,1999-01-01
457442,Lillian,Gilg,1999-01-01
457443,Wonhee,Sethi,1999-01-01
457450,Jinya,Bael,1999-01-01
457457,Nahid,Moehrke,1999-01-01
