emp_no,first_name,last_name,to_date,title
438304,Jeane,Gilg,9999-01-01,Senior Staff
438304,Jeane,Gilg,1993-12-17,Staff
438310,Sanjit,Dredge,1994-11-06,Senior Staff
438310,Sanjit,Dredge,1993-05-14,Staff
438312,Menkae,Trachtenberg,1991-03-24,Engineer
438312,Menkae,Trachtenberg,9999-01-01,Senior Engineer
438318,Saeed,Munawer,9999-01-01,Staff
438330,Dinkar,Naumovich,9999-01-01,Senior Engineer
438333,Tayeb,Pesch,1992-12-07,Staff
438339,Susanta,Katiyar,1994-01-16,Senior Staff
438340,Remco,Asser,9999-01-01,Engineer
438366,Yechezkel,Gubsky,1994-11-07,Engineer
438366,Yechezkel,Gubsky,9999-01-01,Senior Engineer
438385,Kazuhisa,Zhiwei,9999-01-01,Senior Staff
438385,Kazuhisa,Zhiwei,1990-04-27,Staff
438390,Shridhar,Leppanen,1995-06-20,Engineer
438390,Shridhar,Leppanen,9999-01-01,Senior Engineer
438393,Nahid,Pero,9999-01-01,Senior Engineer
438396,Gila,Vesel,1997-05-02,Engineer
438397,Masanao,Schaap,9999-01-01,Senior Staff
438397,Masanao,Schaap,1994-05-06,Staff
438404,Fumitake,Auria,9999-01-01,Senior Staff
438404,Fumitake,Auria,2000-08-11,Staff
438408,Sadegh,Genther,9999-01-01,Senior Staff
438409,Snehasis,Duclos,2001-07-09,Staff
438412,Juichirou,Ecklund,1998-07-26,Staff
438421,Danae,Pollacia,9999-01-01,Senior Staff
438421,Danae,Pollacia,1991-04-06,Staff
438422,Sedat,Baby,9999-01-01,Senior Engineer
438429,Jiang,Zockler,1999-03-31,Engineer
438429,Jiang,Zockler,9999-01-01,Senior Engineer
438440,Kankanahalli,Hanratty,1993-12-17,Engineer
438440,Kankanahalli,Hanratty,9999-01-01,Senior Engineer
438441,Kiyokazu,Mahmud,1992-12-15,Engineer
438441,Kiyokazu,Mahmud,9999-01-01,Senior Engineer
438442,King,Sessa,1996-05-25,Senior Engineer
438454,Duro,Caine,1993-07-21,Engineer
438454,Duro,Caine,9999-01-01,Senior Engineer
438455,Sachar,Speel,1994-07-19,Engineer
438455,Sachar,Speel,9999-01-01,Senior Engineer
438463,Alois,Hambrick,9999-01-01,Senior Staff
438463,Alois,Hambrick,1996-03-28,Staff
438472,Kamakshi,Felder,9999-01-01,Senior Engineer
438480,Hyuncheol,Taubenfeld,1994-09-15,Senior Staff
438480,Hyuncheol,Taubenfeld,1992-09-15,Staff
438483,Steve,Pettis,9999-01-01,Senior Staff
438483,Steve,Pettis,1991-11-02,Staff
438486,Arve,Vesel,1991-10-10,Engineer
438488,Aris,Wendorf,1991-12-27,Engineer
438488,Aris,Wendorf,1999-12-14,Senior Engineer
438517,Matt,Uhrig,1993-11-05,Engineer
438517,Matt,Uhrig,9999-01-01,Senior Engineer
438519,Kyoichi,Fortenbacher,1994-07-23,Engineer
438519,Kyoichi,Fortenbacher,9999-01-01,Senior Engineer
438521,Khalil,Manderick,9999-01-01,Engineer
438523,Tooru,Restivo,1993-03-18,Senior Staff
438523,Tooru,Restivo,1992-08-31,Staff
438525,Theirry,Plessier,9999-01-01,Senior Staff
438525,Theirry,Plessier,1995-12-13,Staff
438528,Bernt,Lowrie,9999-01-01,Engineer
438535,Debaprosad,Halevi,1998-10-31,Senior Staff
438536,Jaideep,Snyers,1992-08-31,Assistant Engineer
438536,Jaideep,Snyers,1997-08-31,Engineer
438536,Jaideep,Snyers,9999-01-01,Senior Engineer
438538,Sarita,Valtorta,9999-01-01,Senior Engineer
438541,Shichao,Waeselynck,9999-01-01,Senior Staff
438541,Shichao,Waeselynck,2000-02-04,Staff
438544,Faiza,Lukaszewicz,1995-06-02,Assistant Engineer
438544,Faiza,Lukaszewicz,2002-06-02,Engineer
438544,Faiza,Lukaszewicz,9999-01-01,Senior Engineer
438551,Randy,Vingron,9999-01-01,Senior Staff
438551,Randy,Vingron,1993-09-30,Staff
438552,Perry,Kavvadias,9999-01-01,Senior Staff
438552,Perry,Kavvadias,1993-03-16,Staff
438564,Fay,Bodoff,1996-08-23,Assistant Engineer
438570,Chikako,Androutsos,1991-02-16,Engineer
438570,Chikako,Androutsos,9999-01-01,Senior Engineer
438578,Xiaobin,Ruther,1996-07-22,Engineer
438578,Xiaobin,Ruther,9999-01-01,Senior Engineer
438582,Hausi,Perly,1990-08-03,Engineer
438583,Tiina,Hambrick,1993-07-13,Engineer
438583,Tiina,Hambrick,9999-01-01,Senior Engineer
438584,Sangeeta,Pero,9999-01-01,Senior Staff
438610,Soenke,Dulin,9999-01-01,Senior Staff
438610,Soenke,Dulin,1994-09-25,Staff
438616,Ramya,Ciolek,9999-01-01,Staff
438619,Chiranjit,Sichman,9999-01-01,Staff
438626,Shaunak,Roohalamini,9999-01-01,Senior Staff
438626,Shaunak,Roohalamini,1992-11-25,Staff
438644,Lene,Selenyi,9999-01-01,Senior Staff
438644,Lene,Selenyi,1993-09-03,Staff
438657,Baziley,Bernatsky,9999-01-01,Technique Leader
438662,Pramod,Busillo,9999-01-01,Senior Staff
438662,Pramod,Busillo,1994-07-22,Staff
438665,Chriss,Chiola,1997-05-24,Engineer
438665,Chriss,Chiola,2001-02-19,Senior Engineer
438672,Phuoc,Murillo,9999-01-01,Senior Engineer
438676,Conal,Mikschl,9999-01-01,Senior Staff
438676,Conal,Mikschl,1992-03-15,Staff
438704,Danai,Godskesen,1994-10-18,Engineer
438704,Danai,Godskesen,9999-01-01,Senior Engineer
438714,Yucai,Thimonier,1987-11-21,Staff
438716,Marin,Schmiedel,9999-01-01,Senior Staff
438718,Shin,Deville,9999-01-01,Senior Staff
438718,Shin,Deville,1994-03-26,Staff
438726,Ewing,Serov,9999-01-01,Staff
438737,Heping,Syrotiuk,1992-07-23,Engineer
438737,Heping,Syrotiuk,9999-01-01,Senior Engineer
438766,Kazuhisa,Verspoor,1998-05-29,Senior Staff
438766,Kazuhisa,Verspoor,1996-02-26,Staff
438781,Kiyokazu,Thambidurai,1991-09-15,Engineer
438781,Kiyokazu,Thambidurai,9999-01-01,Senior Engineer
438782,Susuma,Peha,1994-12-29,Engineer
438782,Susuma,Peha,1997-04-06,Senior Engineer
438787,Tomofumi,Wrigley,1993-03-01,Engineer
438787,Tomofumi,Wrigley,9999-01-01,Senior Engineer
438792,Rasiah,Kawashimo,9999-01-01,Engineer
438799,Peer,Dengi,9999-01-01,Senior Staff
438804,Kinh,Pollock,1993-02-02,Senior Engineer
438805,Eirik,Lalonde,9999-01-01,Senior Engineer
438808,Marsja,Serna,2000-04-01,Engineer
438808,Marsja,Serna,9999-01-01,Senior Engineer
438835,Constantijn,Penz,1999-05-14,Engineer
438835,Constantijn,Penz,9999-01-01,Senior Engineer
438840,Moto,Honiden,1998-06-01,Engineer
438840,Moto,Honiden,9999-01-01,Senior Engineer
438843,Luerbio,Lowrie,1995-02-02,Engineer
438843,Luerbio,Lowrie,9999-01-01,Senior Engineer
438848,Vishv,Marchesini,1991-12-17,Engineer
438848,Vishv,Marchesini,9999-01-01,Senior Engineer
438853,Satoru,Grabner,1993-01-28,Engineer
438853,Satoru,Grabner,2001-08-20,Senior Engineer
438862,Angus,Vrecion,9999-01-01,Senior Engineer
438871,Lein,Pettit,9999-01-01,Senior Engineer
438872,Miquel,Boudaillier,1997-12-22,Engineer
438872,Miquel,Boudaillier,9999-01-01,Senior Engineer
438873,Geoffry,Feinberg,2001-04-02,Senior Staff
438876,Manton,Anguita,1994-07-05,Engineer
438876,Manton,Anguita,9999-01-01,Senior Engineer
438883,Renee,Kisuki,1993-07-29,Engineer
438883,Renee,Kisuki,9999-01-01,Senior Engineer
438902,Ziyad,Scharstein,1989-09-29,Engineer
438903,Heping,Matzov,1997-03-06,Engineer
438903,Heping,Matzov,1998-10-30,Senior Engineer
438907,Manibrata,Ecklund,9999-01-01,Technique Leader
438909,Kish,Smailagic,9999-01-01,Senior Engineer
438915,Marsha,Szilard,9999-01-01,Senior Staff
438915,Marsha,Szilard,1994-01-02,Staff
438917,Xiaoheng,Waleschkowski,1997-06-25,Senior Staff
438917,Xiaoheng,Waleschkowski,1994-05-07,Staff
438930,Luerbio,Murtagh,1995-10-28,Engineer
438930,Luerbio,Murtagh,9999-01-01,Senior Engineer
438931,Shigenori,Vandervoorde,1994-12-11,Engineer
438931,Shigenori,Vandervoorde,9999-01-01,Senior Engineer
438934,Mads,Thisen,9999-01-01,Senior Staff
438934,Mads,Thisen,1995-06-25,Staff
438936,Ekawit,Busillo,9999-01-01,Senior Staff
438936,Ekawit,Busillo,1992-06-19,Staff
438940,Mayumi,Shackell,9999-01-01,Senior Staff
438940,Mayumi,Shackell,1994-05-24,Staff
438944,Florian,Anick,9999-01-01,Senior Staff
438944,Florian,Anick,1995-11-11,Staff
438947,Vasilis,Stranks,9999-01-01,Senior Staff
438947,Vasilis,Stranks,1992-10-25,Staff
438999,Juichirou,Daescu,9999-01-01,Staff
439014,Rayond,Falster,1995-05-13,Staff
439018,Gay,Scharstein,9999-01-01,Senior Staff
439018,Gay,Scharstein,1996-07-15,Staff
439027,Munir,Riexinger,9999-01-01,Staff
439036,Harngdar,Papsdorf,1997-12-01,Engineer
439036,Harngdar,Papsdorf,9999-01-01,Senior Engineer
439059,Kwangho,Lovengreen,9999-01-01,Senior Staff
439059,Kwangho,Lovengreen,1994-09-15,Staff
439062,Dhritiman,Streng,9999-01-01,Staff
439069,Sergi,Wendorf,1985-08-13,Engineer
439071,Kokou,Woycyznski,9999-01-01,Senior Staff
439071,Kokou,Woycyznski,1995-12-07,Staff
439072,Snehasis,Kavanagh,9999-01-01,Senior Staff
439072,Snehasis,Kavanagh,2002-03-18,Staff
439078,Shahab,Gien,1994-07-14,Senior Staff
439079,Jianhui,Eterovic,1993-03-19,Engineer
439090,Hyuncheol,Tsunoo,1995-08-20,Staff
439097,Jouko,Birsak,9999-01-01,Senior Staff
439097,Jouko,Birsak,1994-07-14,Staff
439106,Guiseppe,Nivat,9999-01-01,Staff
439108,Huiqun,Kawashima,9999-01-01,Technique Leader
439115,Pohua,Backhouse,1991-10-18,Assistant Engineer
439115,Pohua,Backhouse,1996-10-17,Engineer
439115,Pohua,Backhouse,9999-01-01,Senior Engineer
439119,Kshitij,Zeidenstein,1998-12-15,Senior Staff
439125,Nahid,Luff,9999-01-01,Senior Staff
439125,Nahid,Luff,2001-12-07,Staff
439147,Ebbe,Chiola,1992-02-05,Engineer
439147,Ebbe,Chiola,9999-01-01,Senior Engineer
439148,Vidya,Penz,2000-01-29,Engineer
439156,Kenroku,Bala,1994-12-27,Engineer
439156,Kenroku,Bala,9999-01-01,Senior Engineer
439168,Fatemeh,Penn,9999-01-01,Senior Staff
439168,Fatemeh,Penn,1993-11-04,Staff
439175,Tomoyuki,Sifakis,9999-01-01,Senior Staff
439175,Tomoyuki,Sifakis,1992-09-07,Staff
439179,Yurii,Lanteri,9999-01-01,Senior Staff
439185,Rosalyn,Yurek,9999-01-01,Senior Staff
439195,Goncalo,Selenyi,1993-09-04,Engineer
439195,Goncalo,Selenyi,9999-01-01,Senior Engineer
439197,Gritta,Henders,9999-01-01,Staff
439204,Bluma,Ruther,1999-07-10,Assistant Engineer
439204,Bluma,Ruther,9999-01-01,Engineer
439207,Martins,Stranks,9999-01-01,Senior Staff
439207,Martins,Stranks,1994-06-17,Staff
439216,Aimee,Mateescu,1990-11-10,Engineer
439216,Aimee,Mateescu,9999-01-01,Senior Engineer
439225,Chenye,Kuszyk,1999-02-10,Senior Engineer
439246,Alper,Colorni,1996-04-14,Engineer
439246,Alper,Colorni,9999-01-01,Senior Engineer
439252,Fabrizio,Karnin,1991-07-08,Engineer
439252,Fabrizio,Karnin,9999-01-01,Senior Engineer
439257,Khedija,Pluym,9999-01-01,Senior Staff
439257,Khedija,Pluym,1995-10-05,Staff
439259,Surveyors,Cummings,1997-06-14,Engineer
439259,Surveyors,Cummings,9999-01-01,Senior Engineer
439272,Aris,Nitta,9999-01-01,Engineer
439276,Mayuko,Chappelet,1995-07-07,Engineer
439276,Mayuko,Chappelet,9999-01-01,Senior Engineer
439278,Sivanarayana,Chenney,1997-11-26,Engineer
439278,Sivanarayana,Chenney,1999-10-17,Senior Engineer
439283,Ziya,Zolotykh,9999-01-01,Staff
439289,Kazuyasu,Morris,1994-11-05,Assistant Engineer
439289,Kazuyasu,Morris,2000-11-04,Engineer
439289,Kazuyasu,Morris,9999-01-01,Senior Engineer
439292,Aruna,Hempstead,9999-01-01,Senior Staff
439292,Aruna,Hempstead,1996-12-22,Staff
439296,Navin,Shimshoni,9999-01-01,Senior Engineer
439309,Gila,Ligten,9999-01-01,Engineer
439310,Xiaoqiu,Marsiglia,1996-01-18,Assistant Engineer
439310,Xiaoqiu,Marsiglia,2001-01-17,Engineer
439310,Xiaoqiu,Marsiglia,9999-01-01,Senior Engineer
439322,Jaihie,Waeselynck,9999-01-01,Senior Staff
439322,Jaihie,Waeselynck,1995-04-28,Staff
439328,Arie,Matzel,1998-09-05,Assistant Engineer
439328,Arie,Matzel,9999-01-01,Engineer
439337,Alair,DiGiano,9999-01-01,Senior Staff
439337,Alair,DiGiano,1998-10-28,Staff
439348,Shaz,Wissmann,1995-05-27,Engineer
439348,Shaz,Wissmann,2000-04-19,Senior Engineer
439349,Yucai,Vingron,9999-01-01,Staff
439350,Kerhong,Koblitz,1993-03-27,Engineer
439350,Kerhong,Koblitz,9999-01-01,Senior Engineer
439354,Xinan,Lorys,1998-08-01,Senior Staff
439357,Srinidhi,Mukaidono,9999-01-01,Technique Leader
439358,Shay,Heyers,1995-09-06,Engineer
439359,Avishai,Sundgren,9999-01-01,Senior Staff
439359,Avishai,Sundgren,1994-12-19,Staff
439364,Gill,Luiz,1996-01-28,Assistant Engineer
439364,Gill,Luiz,9999-01-01,Engineer
439366,Mario,Lichtner,2001-09-11,Staff
439371,Satoru,Pehl,9999-01-01,Senior Engineer
439395,Chuanyi,Genther,9999-01-01,Staff
439404,Piyawadee,Picci,1993-02-07,Assistant Engineer
439404,Piyawadee,Picci,2000-02-08,Engineer
439404,Piyawadee,Picci,9999-01-01,Senior Engineer
439412,Baruch,Peyn,9999-01-01,Senior Staff
439412,Baruch,Peyn,1992-10-13,Staff
439416,Naftaly,Matzen,9999-01-01,Senior Engineer
439420,Xuedong,Dalton,9999-01-01,Senior Staff
439420,Xuedong,Dalton,1997-09-23,Staff
439440,Uma,Wossner,9999-01-01,Senior Engineer
439455,Xumin,Cronau,2000-06-01,Engineer
439455,Xumin,Cronau,9999-01-01,Senior Engineer
439468,Hailing,Pauthner,9999-01-01,Engineer
439484,Muzhong,Seghrouchni,2000-09-15,Technique Leader
439486,Armond,Heijenga,2001-12-24,Engineer
439486,Armond,Heijenga,9999-01-01,Senior Engineer
439493,Almudena,Bednarek,1999-05-05,Senior Engineer
439495,Maris,Pettis,1996-10-18,Engineer
439495,Maris,Pettis,9999-01-01,Senior Engineer
439501,Oscar,Falco,9999-01-01,Senior Staff
439506,Tetsurou,Wursthorn,9999-01-01,Staff
439511,Suzette,Cummings,1993-08-04,Engineer
439511,Suzette,Cummings,9999-01-01,Senior Engineer
439518,Kenroku,Homond,2002-04-15,Engineer
439518,Kenroku,Homond,9999-01-01,Senior Engineer
439520,Along,Kambil,9999-01-01,Senior Engineer
439533,Kerryn,Bage,9999-01-01,Senior Staff
439533,Kerryn,Bage,1999-12-11,Staff
439541,Dines,Garnick,1992-02-14,Engineer
439541,Dines,Garnick,9999-01-01,Senior Engineer
439544,Heping,Thiran,9999-01-01,Senior Staff
439544,Heping,Thiran,1994-03-31,Staff
439560,Peternela,Legleitner,9999-01-01,Senior Staff
439560,Peternela,Legleitner,1993-06-05,Staff
439567,Weiyi,Ernst,9999-01-01,Senior Engineer
439572,Christoph,Bakhtari,9999-01-01,Senior Staff
439572,Christoph,Bakhtari,1991-04-25,Staff
439577,Yannik,Schlumberger,1997-02-05,Staff
439579,Stein,Hatcliff,9999-01-01,Senior Staff
439579,Stein,Hatcliff,1995-07-06,Staff
439595,Anestis,Itzfeldt,1992-09-08,Engineer
439595,Anestis,Itzfeldt,9999-01-01,Senior Engineer
439604,Bernd,Nations,9999-01-01,Senior Staff
439630,Ymte,Busillo,9999-01-01,Senior Staff
439630,Ymte,Busillo,1995-11-03,Staff
439660,Zhonghui,Budinsky,2002-05-23,Senior Engineer
439668,Goncalo,Chinin,9999-01-01,Senior Engineer
439675,Yuuichi,Atchley,9999-01-01,Staff
439678,Adam,Encarnacion,1999-09-09,Senior Engineer
439686,Maia,Zeleznik,1997-04-26,Engineer
439686,Maia,Zeleznik,9999-01-01,Senior Engineer
439687,Alejandra,Schlumberger,9999-01-01,Technique Leader
439694,Eric,Aingworth,9999-01-01,Senior Staff
439694,Eric,Aingworth,1996-12-07,Staff
439704,Youssef,Jording,1992-05-16,Assistant Engineer
439704,Youssef,Jording,1999-05-17,Engineer
439704,Youssef,Jording,9999-01-01,Senior Engineer
439716,Zsolt,Chleq,1997-10-26,Engineer
439716,Zsolt,Chleq,9999-01-01,Senior Engineer
439719,Uri,Schreiter,9999-01-01,Engineer
439721,Douadi,Rassart,9999-01-01,Senior Engineer
439723,Marko,Vidya,1989-04-01,Engineer
439741,Kristian,Polupanov,2000-09-05,Engineer
439743,Janalee,Ernst,9999-01-01,Senior Engineer
439750,Gilbert,Masaki,1997-04-30,Assistant Engineer
439750,Gilbert,Masaki,9999-01-01,Engineer
439757,Gunilla,Czap,1991-02-23,Engineer
439757,Gunilla,Czap,9999-01-01,Senior Engineer
439765,Ger,Templeman,9999-01-01,Senior Staff
439765,Ger,Templeman,1993-06-06,Staff
439789,Almudena,Liedekerke,9999-01-01,Senior Engineer
439792,Chenyi,Molenaar,9999-01-01,Staff
439794,Eric,Koblick,9999-01-01,Senior Engineer
439795,Sashi,Sullins,1993-08-26,Engineer
439795,Sashi,Sullins,9999-01-01,Senior Engineer
439823,Remko,Erdi,9999-01-01,Engineer
439830,Shem,Ramamoorthy,1994-02-12,Engineer
439830,Shem,Ramamoorthy,9999-01-01,Senior Engineer
439832,Ebbe,Pleszkun,9999-01-01,Senior Staff
439834,Moriyoshi,Ducloy,1995-09-23,Engineer
439834,Moriyoshi,Ducloy,1999-04-11,Senior Engineer
439835,Yucai,Papadias,1992-02-09,Engineer
439835,Yucai,Papadias,9999-01-01,Senior Engineer
439837,Saniya,Matzel,9999-01-01,Staff
439849,Kamakshi,Undy,2000-01-15,Engineer
439855,Zhiguo,Cochrane,1992-10-20,Engineer
439864,Izaskun,Spelt,1991-06-13,Engineer
439864,Izaskun,Spelt,9999-01-01,Senior Engineer
439877,Wojceich,Emiris,9999-01-01,Senior Staff
439879,Tzvetan,Gente,2001-04-14,Engineer
439885,Hongzhu,Schaaf,1995-03-14,Engineer
439885,Hongzhu,Schaaf,9999-01-01,Senior Engineer
439887,Fuqing,Dusink,9999-01-01,Senior Staff
439887,Fuqing,Dusink,1995-09-27,Staff
439889,Constantijn,Benaini,1992-02-23,Engineer
439889,Constantijn,Benaini,9999-01-01,Senior Engineer
439896,Yahiko,Baaleh,9999-01-01,Senior Staff
439896,Yahiko,Baaleh,1999-09-14,Staff
439899,Marie,Brandsma,1987-08-23,Engineer
439927,Fumiyo,Manders,1996-12-10,Engineer
439927,Fumiyo,Manders,9999-01-01,Senior Engineer
439948,Toshimitsu,Hatcliff,9999-01-01,Staff
439969,Ohad,Gini,9999-01-01,Senior Staff
439969,Ohad,Gini,1993-05-28,Staff
439998,Huei,Tzvieli,1994-01-11,Assistant Engineer
439998,Huei,Tzvieli,2000-01-11,Engineer
439998,Huei,Tzvieli,9999-01-01,Senior Engineer
440010,King,Lamma,2002-04-12,Engineer
440010,King,Lamma,9999-01-01,Senior Engineer
440026,Zorica,Kavanagh,9999-01-01,Senior Staff
440026,Zorica,Kavanagh,1994-05-22,Staff
440056,Moni,Stanfel,1993-11-27,Engineer
440056,Moni,Stanfel,9999-01-01,Senior Engineer
440069,Stafford,Tyugu,1999-03-01,Technique Leader
440072,Mingzeng,Schnelling,1997-02-06,Engineer
440072,Mingzeng,Schnelling,9999-01-01,Senior Engineer
440074,Gritta,Ghemri,9999-01-01,Senior Staff
440074,Gritta,Ghemri,1997-12-29,Staff
440076,Hailing,Schiettecatte,2002-02-11,Assistant Engineer
440076,Hailing,Schiettecatte,9999-01-01,Engineer
440083,Heeju,Szemeredi,9999-01-01,Senior Staff
440086,Hideyuki,Dulli,9999-01-01,Staff
440088,Serge,Denny,9999-01-01,Staff
440094,Bernice,Rabehasaina,9999-01-01,Senior Staff
440094,Bernice,Rabehasaina,1996-11-23,Staff
440097,Alselm,Junot,9999-01-01,Senior Engineer
440113,Vasilii,Hashii,2000-04-17,Assistant Engineer
440115,Atilio,Lalonde,1992-10-24,Engineer
440115,Atilio,Lalonde,9999-01-01,Senior Engineer
440116,Shim,Seghrouchni,1994-01-21,Assistant Engineer
440116,Shim,Seghrouchni,2000-01-21,Engineer
440116,Shim,Seghrouchni,9999-01-01,Senior Engineer
440128,Nirmal,Constantine,9999-01-01,Senior Staff
440128,Nirmal,Constantine,1992-10-15,Staff
440136,Bowen,Jenevein,9999-01-01,Senior Staff
440136,Bowen,Jenevein,1997-09-01,Staff
440150,Luigi,Lorcy,9999-01-01,Engineer
440152,Kirk,Ertl,9999-01-01,Senior Staff
440152,Kirk,Ertl,1995-05-19,Staff
440169,Munenori,Holburn,9999-01-01,Senior Staff
440169,Munenori,Holburn,1995-08-04,Staff
440175,Babette,Demos,1993-06-27,Engineer
440175,Babette,Demos,9999-01-01,Senior Engineer
440180,Ashish,Jording,1995-03-05,Engineer
440180,Ashish,Jording,9999-01-01,Senior Engineer
440189,Kiyomitsu,Falster,9999-01-01,Senior Engineer
440200,Annemarie,Marrevee,9999-01-01,Senior Staff
440200,Annemarie,Marrevee,1997-11-06,Staff
440202,Sadegh,Daescu,1994-06-06,Engineer
440202,Sadegh,Daescu,1997-02-14,Senior Engineer
440205,Hideo,Hutter,9999-01-01,Senior Engineer
440215,Keiichiro,Dredge,1994-08-07,Engineer
440215,Keiichiro,Dredge,9999-01-01,Senior Engineer
440218,Shigeo,Simmen,9999-01-01,Senior Staff
440218,Shigeo,Simmen,1994-06-02,Staff
440234,Venkatesan,Morrey,9999-01-01,Technique Leader
440236,Franziska,Caine,9999-01-01,Senior Engineer
440247,Geoff,Ambroszkiewicz,9999-01-01,Senior Engineer
440250,Valeri,Granlund,1993-09-17,Assistant Engineer
440250,Valeri,Granlund,1999-09-17,Engineer
440250,Valeri,Granlund,9999-01-01,Senior Engineer
440255,Margareta,Schlenzig,9999-01-01,Senior Staff
440255,Margareta,Schlenzig,1993-02-14,Staff
440259,Changho,Farris,9999-01-01,Staff
440264,Izaskun,Biran,9999-01-01,Senior Staff
440264,Izaskun,Biran,1995-05-19,Staff
440275,Randi,Bernick,9999-01-01,Senior Staff
440275,Randi,Bernick,1995-08-26,Staff
440279,Gretta,Merlo,9999-01-01,Staff
440291,Masasuke,Fujisaki,1999-10-08,Engineer
440291,Masasuke,Fujisaki,9999-01-01,Senior Engineer
440301,Sven,Lanzelotte,1994-10-05,Engineer
440301,Sven,Lanzelotte,9999-01-01,Senior Engineer
440305,Rosalie,Swab,9999-01-01,Senior Staff
440305,Rosalie,Swab,1996-11-17,Staff
440307,Hailing,Tetzlaff,2001-07-08,Engineer
440307,Hailing,Tetzlaff,9999-01-01,Senior Engineer
440314,Shin,Merlo,1994-03-11,Engineer
440314,Shin,Merlo,9999-01-01,Senior Engineer
440319,Qunsheng,Brookman,9999-01-01,Technique Leader
440323,Ravishankar,Radwan,9999-01-01,Senior Staff
440323,Ravishankar,Radwan,1992-11-30,Staff
440326,Elvis,Krogh,1999-05-10,Engineer
440338,Neelam,Radwan,9999-01-01,Senior Staff
440338,Neelam,Radwan,1991-07-28,Staff
440352,Tianruo,Ghalwash,9999-01-01,Senior Staff
440352,Tianruo,Ghalwash,1998-05-26,Staff
440361,Shahaf,Skrikant,9999-01-01,Senior Staff
440361,Shahaf,Skrikant,1995-04-28,Staff
440364,Xinan,Preusig,9999-01-01,Engineer
440365,Zhaofang,Gien,1994-11-24,Engineer
440365,Zhaofang,Gien,9999-01-01,Senior Engineer
440366,Babette,Armand,9999-01-01,Senior Staff
440366,Babette,Armand,1998-01-11,Staff
440370,Fumiya,Gunderson,2001-09-19,Senior Staff
440370,Fumiya,Gunderson,1999-04-16,Staff
440373,Xiaopeng,Constantine,1993-09-28,Engineer
440373,Xiaopeng,Constantine,9999-01-01,Senior Engineer
440375,Mitsuyuki,Bojadziev,1996-12-02,Staff
440376,Chikako,Vanwelkenhuysen,9999-01-01,Engineer
440380,Ashish,Magliocco,1996-10-05,Assistant Engineer
440380,Ashish,Magliocco,9999-01-01,Engineer
440381,Billie,Beerel,1994-07-06,Technique Leader
440383,Bezalel,Denny,1990-11-16,Engineer
440383,Bezalel,Denny,9999-01-01,Senior Engineer
440389,Khalil,Grandbois,9999-01-01,Technique Leader
440400,Vasiliy,Karlin,9999-01-01,Senior Staff
440400,Vasiliy,Karlin,2002-04-11,Staff
440402,Seongbin,Zeleznik,1992-08-17,Engineer
440402,Seongbin,Zeleznik,9999-01-01,Senior Engineer
440407,Jixiang,Arlazarov,9999-01-01,Staff
440412,Eberhardt,Radivojevic,2002-07-09,Senior Staff
440414,Kolar,Meriste,1998-02-27,Engineer
440414,Kolar,Meriste,9999-01-01,Senior Engineer
440423,Fumino,Marquardt,1994-07-02,Engineer
440423,Fumino,Marquardt,9999-01-01,Senior Engineer
440429,Alassane,Birjandi,2000-08-07,Senior Staff
440437,Tonia,Milicia,1997-09-28,Engineer
440437,Tonia,Milicia,9999-01-01,Senior Engineer
440453,Elvis,Grandbois,9999-01-01,Engineer
440456,Valter,Tchuente,1994-09-24,Engineer
440456,Valter,Tchuente,9999-01-01,Senior Engineer
440461,Bader,Stenning,9999-01-01,Senior Staff
440461,Bader,Stenning,1993-11-25,Staff
440463,Rosine,Percebois,2001-02-22,Staff
440468,Nathan,Selvestrel,1988-05-27,Staff
440480,Stepehn,Luders,1999-12-16,Staff
440507,Ramalingam,Yamaashi,9999-01-01,Senior Engineer
440520,Berna,Sidje,9999-01-01,Engineer
